GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel used (trip)(l),Distance to empty (Estimated)(km),Trip Distance(km),Kilometers Per Litre(Instant)(kpl),Fuel Level (From Engine ECU)(%),Horsepower (At the wheels)(hp),Fuel pressure(psi),Acceleration Sensor(Total)(g),Engine Oil Temperature(°C),Speed (OBD)(km/h),GPS Latitude(°),GPS Longitude(°),Speed (GPS)(km/h),GPS Accuracy(m),GPS Satellites
Tue Apr 16 20:53:24 ART 2013,16-abr-2013 20:53:23.552,-60.74143892,-32.74105171,5.2737556,3.0,36.0,181.1,-4.23795319,1.88353479,7.69110012,-0.17173439,-,-,-,0.70270872,-,-,6.68493223,-,-0.08417808,-,-,-32.74105072,-60.74143982,18.98551941,3,8
Tue Apr 16 20:53:25 ART 2013,16-abr-2013 20:53:24.491,-60.74144207,-32.74111105,6.75,3.0,35.5,182.5,-2.11897659,1.09872866,5.49364328,-0.47666526,-,-,-,0.70929617,-,-,-,-,-0.31115499,-,-,-32.74111176,-60.74144363,24.29999924,3,8
Tue Apr 16 20:53:26 ART 2013,16-abr-2013 20:53:25.482,-60.74145066,-32.74118339,8.0,3.0,36.400001525878906,183.2,-1.56961226,2.11897659,10.1239996,-0.0208019,-,-,-,0.71735895,-,-,21.48304367,-,0.10826429,-,-,-32.74118423,-60.74145126,28.79999924,3,8
Tue Apr 16 20:53:27 ART 2013,16-abr-2013 20:53:26.516,-60.74145205,-32.74125487,8.5,3.0,35.900001525878906,181.8,-3.61010838,1.49113166,9.49615479,-0.04054916,-,-,-,0.72528714,-,-,-,-,-0.16674796,-,-,-32.74125671,-60.74145126,30.59999847,3,9
Tue Apr 16 20:53:28 ART 2013,16-abr-2013 20:53:27.481,-60.74144722,-32.74133433,9.0,3.0,36.29999923706055,181.2,-1.09872866,1.33417046,5.49364328,-0.50017846,-,-,-,0.73411083,-,-,8.42316818,-,-0.41273439,-,-,-32.74133301,-60.74144745,32.39999771,3,8
Tue Apr 16 20:53:29 ART 2013,16-abr-2013 20:53:28.479,-60.74145338,-32.74141023,9.370832,3.0,36.5,179.0,-1.41265106,1.64809287,9.33919334,-0.10985982,-,-,-,0.74254793,-,-,6.47231007,-,-0.02228238,-,-,-32.7414093,-60.74145508,33.7349968,3,8
Tue Apr 16 20:53:30 ART 2013,16-abr-2013 20:53:29.771,-60.74145353,-32.74149406,9.25,3.0,36.400001525878906,180.8,-1.41265106,0.78480613,10.51640224,-0.00265229,-,-,-,0.7518447,-,-,-,-,-0.02773442,-,-,-32.74149323,-60.74145508,33.29999924,3,8
Tue Apr 16 20:53:31 ART 2013,16-abr-2013 20:53:30.481,-60.74145883,-32.74158241,9.25,3.0,37.20000076293945,181.0,-2.51137972,2.04049611,9.49615479,-0.0645802,-,-,-,0.76165527,-,-,-,-,0.17466755,-,-,-32.74158096,-60.74145889,33.29999924,3,8
Tue Apr 16 20:53:32 ART 2013,16-abr-2013 20:53:31.480,-60.74145005,-32.74166335,9.0,3.0,36.79999923706055,180.0,-0.78480613,2.51137972,10.1239996,-0.02095199,-,-,-,0.77066916,-,-,-,-,0.11904728,-,-,-32.74166489,-60.74145126,32.39999771,3,8
Tue Apr 16 20:53:33 ART 2013,16-abr-2013 20:53:32.467,-60.7414538,-32.74173598,8.265138,3.0,37.099998474121094,180.3,-2.2759378,0.15696123,10.83032513,0.04099214,-,-,-,0.77873147,-,-,-,-,-0.18741076,-,-,-32.74173737,-60.74145508,29.75449562,3,8
Tue Apr 16 20:53:34 ART 2013,16-abr-2013 20:53:33.469,-60.74146975,-32.74181391,8.01561,3.0,36.20000076293945,182.9,-0.39240307,1.25568986,9.10375118,-0.14959669,-,-,-,0.78750223,-,-,-,-,-0.00064335,-,-,-32.74181366,-60.74147034,28.85619354,3,8
Tue Apr 16 20:53:35 ART 2013,16-abr-2013 20:53:34.554,-60.74147332,-32.74188244,7.0,3.0,36.70000076293945,182.5,-0.86328679,0.78480613,8.005023,-0.26261598,-,-,-,0.79510957,-,-,-,-,-0.30513796,-,-,-32.74188232,-60.74147415,25.19999886,3,8
Tue Apr 16 20:53:36 ART 2013,16-abr-2013 20:53:35.510,-60.74147281,-32.74194096,6.5,3.0,37.29999923706055,179.3,-1.88353479,-0.70632553,8.94678974,-0.15246791,-,-,-,0.80159962,-,-,-,-,-0.03906451,-,-,-32.74193954,-60.74147415,23.39999962,3,8
Tue Apr 16 20:53:37 ART 2013,16-abr-2013 20:53:36.857,-60.74147059,-32.74199712,5.771698,3.0,37.29999923706055,169.2,-1.33417046,-0.86328679,9.02527046,-0.15308428,-,-,-,0.80783123,-,-,-,-,-0.13310845,-,-,-32.74199677,-60.74147034,20.77811241,3,9
Tue Apr 16 20:53:38 ART 2013,16-abr-2013 20:53:37.792,-60.74144558,-32.74204191,5.2737556,3.0,38.599998474121094,148.8,-3.68858886,1.02024806,8.39742565,-0.14653015,-,-,-,0.81332374,-,-,-,-,0.15212472,-,-,-32.74204254,-60.74144745,18.98551941,3,8
Tue Apr 16 20:53:39 ART 2013,16-abr-2013 20:53:38.480,-60.74140773,-32.74207691,5.0249376,3.0,38.599998474121094,125.7,-3.37466645,2.2759378,9.10375118,-0.07070041,-,-,-,0.81858212,-,-,-,-,-0.08173372,-,-,-32.74207687,-60.7414093,18.08977509,3,8
Tue Apr 16 20:53:40 ART 2013,16-abr-2013 20:53:39.542,-60.74134941,-32.74209693,5.771698,3.0,37.79999923706055,107.8,-3.76706958,-0.70632553,7.61261988,-0.21843529,-,-,-,0.82448184,-,-,-,-,-0.01211655,-,-,-32.74209595,-60.74134827,20.77811241,3,8
Tue Apr 16 20:53:41 ART 2013,16-abr-2013 20:53:40.850,-60.74127984,-32.7421037,6.75,3.0,37.79999923706055,92.8,-3.37466645,-0.4708837,7.92654228,-0.20774591,-,-,-,0.83104533,-,-,10.77433395,-,-0.05019262,-,-,-32.74210358,-60.7412796,24.29999924,3,8
Tue Apr 16 20:53:42 ART 2013,16-abr-2013 20:53:41.543,-60.74120037,-32.74210244,7.75,3.0,37.70000076293945,89.1,-3.13922453,1.80505419,10.20248032,0.01633024,-,-,-,0.8384949,-,-,-,-,0.06956397,-,-,-32.74210358,-60.74119949,27.89999962,3,8
Tue Apr 16 20:53:43 ART 2013,16-abr-2013 20:53:42.507,-60.74110766,-32.74210233,8.764274,3.0,37.900001525878906,89.0,-3.76706958,1.17720926,12.24297619,0.22401035,-,-,-,0.84718406,-,-,16.78151894,-,0.31170186,-,-,-32.74210358,-60.74110794,31.55138397,3,7
Tue Apr 16 20:53:44 ART 2013,16-abr-2013 20:53:43.469,-60.74101448,-32.74210321,9.25,3.0,38.0,89.8,-2.82530212,1.09872866,9.26071262,-0.09394634,-,-,-,0.85591781,-,-,8.14998817,-,-0.00636344,-,-,-32.74210358,-60.74101257,33.29999924,3,8
Tue Apr 16 20:53:45 ART 2013,16-abr-2013 20:53:44.471,-60.74091219,-32.74210526,10.0,3.0,38.0,89.9,-1.72657359,0.70632553,4.865798,-0.55603701,-,-,-,0.86550754,-,-,-,-,-0.46861199,-,-,-32.74210358,-60.74091339,36,3,8
Tue Apr 16 20:53:46 ART 2013,16-abr-2013 20:53:45.557,-60.74080527,-32.74210502,10.0,3.0,37.900001525878906,89.9,-1.56961226,1.80505419,9.02527046,-0.13547146,-,-,-,0.87552857,-,-,6.98102665,-,0.10255753,-,-,-32.74210358,-60.74080658,36,3,8
Tue Apr 16 20:53:47 ART 2013,16-abr-2013 20:53:46.482,-60.74070306,-32.74210616,9.75,3.0,37.5,90.5,-3.06074405,0.78480613,9.88855743,-0.02902555,-,-,-,0.88510895,-,-,-,-,0.05857952,-,-,-32.74210739,-60.74070358,35.09999847,3,8
Tue Apr 16 20:53:48 ART 2013,16-abr-2013 20:53:47.680,-60.74061818,-32.74210532,8.631338,3.0,39.400001525878906,91.0,-2.82530212,1.88353479,9.88855743,-0.02146232,-,-,-,0.8930648,-,-,-,-,-0.30837139,-,-,-32.74210358,-60.74061966,31.07281685,3,7
Tue Apr 16 20:53:49 ART 2013,16-abr-2013 20:53:48.487,-60.74053043,-32.74210692,8.0,3.0,39.79999923706055,92.9,-3.06074405,0.62784493,9.81007671,-0.03774023,-,-,-,0.90129101,-,-,-,-,-0.00385288,-,-,-32.74210739,-60.74053192,28.79999924,3,8
Tue Apr 16 20:53:50 ART 2013,16-abr-2013 20:53:49.487,-60.74044164,-32.74210904,8.5,3.0,39.599998474121094,91.4,-4.0025115,1.33417046,8.78982925,-0.09336656,-,-,-,0.90961611,-,-,-,-,-0.14295332,-,-,-32.74210739,-60.74044037,30.59999847,3,7
Tue Apr 16 20:53:51 ART 2013,16-abr-2013 20:53:50.487,-60.74034675,-32.74210933,8.5,3.0,39.099998474121094,92.3,-3.45314717,-0.15696123,6.90629435,-0.29997885,-,-,-,0.91850966,-,-,4.00355291,-,-0.10913396,-,-,-32.74211121,-60.740345,30.59999847,3,7
Tue Apr 16 20:53:52 ART 2013,16-abr-2013 20:53:51.470,-60.74025127,-32.74211454,9.055386,3.0,39.5,95.1,-3.45314717,1.33417046,10.1239996,0.01159346,-,-,-,0.92747706,-,-,7.22973394,-,0.17428586,-,-,-32.74211502,-60.74024963,32.59938812,3,7
Tue Apr 16 20:53:53 ART 2013,16-abr-2013 20:53:52.480,-60.74015593,-32.74211499,9.25,3.0,40.099998474121094,92.0,-2.82530212,1.17720926,8.86830997,-0.13090974,-,-,-,0.93641287,-,-,-,-,-0.04333947,-,-,-32.74211502,-60.74015427,33.29999924,3,8
Tue Apr 16 20:53:54 ART 2013,16-abr-2013 20:53:53.488,-60.74005243,-32.74211964,9.25,3.0,40.29999923706055,91.6,-1.88353479,1.56961226,9.57463551,-0.08409009,-,-,-,0.946127,-,-,1.89871871,-,0.0323916,-,-,-32.74211884,-60.74005127,33.29999924,3,8
Tue Apr 16 20:53:55 ART 2013,16-abr-2013 20:53:54.489,-60.73995351,-32.74212171,8.75,3.0,40.400001525878906,91.5,-1.96201539,2.04049611,9.26071262,-0.10011882,-,-,-,0.955401,-,-,-,-,-0.04320558,-,-,-32.74212265,-60.73995209,31.5,3,8
Tue Apr 16 20:53:56 ART 2013,16-abr-2013 20:53:55.477,-60.73986471,-32.74212179,8.764274,3.0,40.900001525878906,90.6,-2.90378284,0.78480613,8.39742565,-0.11643016,-,-,-,0.96372372,-,-,0.22453444,-,-0.06295495,-,-,-32.74212265,-60.73986435,31.55138397,3,8
Tue Apr 16 20:53:56 ART 2013,16-abr-2013 20:53:56.477,-60.73986471,-32.74212179,8.764274,3.0,40.900001525878906,90.6,-2.19745731,1.33417046,7.92654228,-0.23780417,-,-,-,0.96372372,-,-,0.22453444,-,-0.09398602,-,-,-32.74212265,-60.73986435,31.55138397,3,8
Tue Apr 16 20:53:58 ART 2013,16-abr-2013 20:53:57.486,-60.7396865,-32.74212979,8.75,3.0,40.5,91.9,-2.5898602,0.86328679,9.26071262,-0.1030733,-,-,-,0.98045892,-,-,-,-,0.02025446,-,-,-32.74213028,-60.73968506,31.5,3,8
Tue Apr 16 20:53:59 ART 2013,16-abr-2013 20:53:58.662,-60.73959482,-32.74212756,8.25,3.0,40.400001525878906,91.2,0,0.07848062,10.59488297,-0.17313355,-,-,-,0.9890551,-,-,-,-,-0.0855777,-,-,-32.74212646,-60.73959351,29.69999886,3,7
Tue Apr 16 20:54:00 ART 2013,16-abr-2013 20:53:59.554,-60.73950931,-32.74212759,7.25,3.0,40.900001525878906,90.9,-0.07848062,0.78480613,9.88855743,-0.07603443,-,-,-,0.99706948,-,-,-,-,0.01206092,-,-,-32.74212646,-60.73950958,26.09999847,3,7
Tue Apr 16 20:54:01 ART 2013,16-abr-2013 20:54:00.481,-60.7394322,-32.74212912,7.25,3.0,40.900001525878906,90.1,-2.35441852,0.54936433,8.08350372,-0.22717172,-,-,-,1.00429857,-,-,-,-,-0.07291841,-,-,-32.74213028,-60.73943329,26.09999847,3,7
Tue Apr 16 20:54:02 ART 2013,16-abr-2013 20:54:01.487,-60.73938315,-32.74212736,4.5,3.0,40.79999923706055,87.6,-2.5898602,0.94176739,8.31894493,-0.19391918,-,-,-,1.00889993,-,-,-,-,-0.10637047,-,-,-32.74212646,-60.7393837,16.19999886,3,7
Tue Apr 16 20:54:03 ART 2013,16-abr-2013 20:54:02.490,-60.73933601,-32.74212509,4.0,3.0,40.70000076293945,89.0,-2.98226333,0.39240307,10.83032513,0.05855417,-,-,-,1.01332521,-,-,-,-,-0.02152939,-,-,-32.74212646,-60.73933411,14.39999962,3,6
Tue Apr 16 20:54:04 ART 2013,16-abr-2013 20:54:03.555,-60.73929286,-32.74212184,4.25,3.0,40.5,89.4,-3.68858886,0.31392246,10.67336369,0.0643487,-,-,-,1.01738548,-,-,-,-,0.21666186,-,-,-32.74212265,-60.73929214,15.29999924,3,8
Tue Apr 16 20:54:05 ART 2013,16-abr-2013 20:54:04.482,-60.73923651,-32.74212232,5.0249376,3.0,41.70000076293945,90.2,-4.15947247,0.62784493,7.76958084,-0.18660563,-,-,-,1.02266705,-,-,6.90343666,-,0.06006084,-,-,-32.74212265,-60.73923492,18.08977509,3,8
Tue Apr 16 20:54:06 ART 2013,16-abr-2013 20:54:05.487,-60.73917862,-32.74212711,6.0207973,3.0,43.0,93.1,-3.76706958,1.41265106,8.94678974,-0.08726782,-,-,-,1.02811873,-,-,9.02712822,-,-0.16211075,-,-,-32.74212646,-60.7391777,21.67486954,3,8
Tue Apr 16 20:54:07 ART 2013,16-abr-2013 20:54:06.487,-60.73909821,-32.74213147,7.75,3.0,42.900001525878906,92.2,-2.98226333,0.54936433,8.24046421,-0.11922984,-,-,-,1.03567064,-,-,-,-,-0.10461634,-,-,-32.74213028,-60.7390976,27.89999962,3,8
Tue Apr 16 20:54:08 ART 2013,16-abr-2013 20:54:07.487,-60.73901245,-32.74213127,8.514693,3.0,43.400001525878906,92.6,-2.5898602,1.25568986,11.14424706,0.08604133,-,-,-,1.04370844,-,-,23.12458801,-,0.17368567,-,-,-32.74213028,-60.73901367,30.65289497,3,8
Tue Apr 16 20:54:09 ART 2013,16-abr-2013 20:54:08.747,-60.73891524,-32.74213869,8.75,3.0,43.29999923706055,91.8,-2.5898602,1.64809287,8.55438709,-0.16078937,-,-,-,1.05285645,-,-,3.69904923,-,-0.10683643,-,-,-32.74213791,-60.73891449,31.5,3,7
Tue Apr 16 20:54:10 ART 2013,16-abr-2013 20:54:09.551,-60.73881973,-32.74213927,9.013878,3.0,43.70000076293945,91.4,-2.5898602,0,9.81007671,-0.05297446,-,-,-,1.06180823,-,-,-,-,-0.06350189,-,-,-32.74213791,-60.73881912,32.4499588,3,8
Tue Apr 16 20:54:11 ART 2013,16-abr-2013 20:54:10.589,-60.73873104,-32.74214366,8.75,3.0,43.70000076293945,91.2,-1.88353479,0.54936433,9.57463551,-0.09095466,-,-,-,1.07013488,-,-,-,-,-0.00491419,-,-,-32.74214554,-60.73873138,31.5,3,8
Tue Apr 16 20:54:12 ART 2013,16-abr-2013 20:54:11.790,-60.73864014,-32.74214726,8.25,3.0,43.400001525878906,91.7,-1.72657359,0.4708837,8.31894493,-0.21983612,-,-,-,1.07866371,-,-,-,-,0.04922105,-,-,-32.74214554,-60.73863983,29.69999886,3,7
Tue Apr 16 20:54:13 ART 2013,16-abr-2013 20:54:12.542,-60.73855227,-32.74214716,8.0,3.0,43.70000076293945,92.1,-1.41265106,0.94176739,8.86830997,-0.16681904,-,-,-,1.08689928,-,-,-,-,0.00316245,-,-,-32.74214554,-60.73855209,28.79999924,3,7
Tue Apr 16 20:54:14 ART 2013,16-abr-2013 20:54:13.491,-60.73847799,-32.74215043,7.0,3.0,43.900001525878906,91.9,-1.41265106,0.39240307,8.78982925,-0.17885768,-,-,-,1.09387052,-,-,-,-,-0.07995696,-,-,-32.74214935,-60.73847961,25.19999886,3,7
Tue Apr 16 20:54:15 ART 2013,16-abr-2013 20:54:14.548,-60.73840371,-32.74215212,6.75,3.0,43.900001525878906,91.5,-1.72657359,-0.62784493,8.39742565,-0.21099019,-,-,-,1.10083485,-,-,-,-,-0.05916936,-,-,-32.74215317,-60.73840332,24.29999924,3,8
Tue Apr 16 20:54:16 ART 2013,16-abr-2013 20:54:15.497,-60.73835791,-32.74213968,4.75,3.0,43.29999923706055,79.5,-1.80505419,-0.62784493,9.57463551,-0.09198302,-,-,-,1.1053437,-,-,-,-,-0.00439947,-,-,-32.74213791,-60.73835754,17.10000038,3,7
Tue Apr 16 20:54:17 ART 2013,16-abr-2013 20:54:16.488,-60.73830814,-32.7421301,5.0,3.0,43.5,66.9,-2.51137972,-1.80505419,8.08350372,-0.06806286,-,-,-,1.11012781,-,-,-,-,-0.11744003,-,-,-32.74213028,-60.73830795,18,3,7
Tue Apr 16 20:54:18 ART 2013,16-abr-2013 20:54:17.680,-60.73826941,-32.74209574,4.854122,3.0,44.099998474121094,39.8,-3.37466645,-1.41265106,8.55438709,-0.1388396,-,-,-,1.11539054,-,-,-,-,-0.12901784,-,-,-32.74209595,-60.73826981,17.47484016,3,7
Tue Apr 16 20:54:19 ART 2013,16-abr-2013 20:54:18.687,-60.73825096,-32.74204937,6.0207973,3.0,43.900001525878906,17.7,-3.45314717,0,8.005023,-0.19855219,-,-,-,1.12081587,-,-,6.30530787,-,-0.04036506,-,-,-32.74205017,-60.73825073,21.67486954,3,8
Tue Apr 16 20:54:20 ART 2013,16-abr-2013 20:54:19.488,-60.73824804,-32.7419874,7.017834,3.0,42.79999923706055,1.6,-4.0025115,0.78480613,9.49615479,-0.03372312,-,-,-,1.12769377,-,-,-,-,0.05388041,-,-,-32.74198914,-60.73824692,25.26420212,3,8
Tue Apr 16 20:54:21 ART 2013,16-abr-2013 20:54:20.546,-60.73824657,-32.74191236,8.0,3.0,42.5,0.0,-2.432899,1.80505419,10.28096104,0.00531435,-,-,-,1.13601685,-,-,15.19761372,-,0.08185836,-,-,-32.74191284,-60.73824692,28.79999924,3,8
Tue Apr 16 20:54:22 ART 2013,16-abr-2013 20:54:21.545,-60.73824955,-32.74183826,8.75,3.0,42.5,359.8,-2.11897659,0.31392246,9.73159599,-0.07148767,-,-,-,1.14423931,-,-,11.11970997,-,-0.0943749,-,-,-32.74183655,-60.73825073,31.5,3,7
Tue Apr 16 20:54:23 ART 2013,16-abr-2013 20:54:22.559,-60.7382508,-32.74175673,9.25,3.0,42.20000076293945,1.0,-1.64809287,1.33417046,7.53413916,-0.28940028,-,-,-,1.15328169,-,-,-,-,0.03845336,-,-,-32.74175644,-60.73825073,33.29999924,3,6
Tue Apr 16 20:54:24 ART 2013,16-abr-2013 20:54:23.670,-60.73824984,-32.7416716,9.25,3.0,41.70000076293945,0.9,-1.96201539,0.70632553,9.02527046,-0.14299899,-,-,-,1.16272306,-,-,4.448318,-,-0.09299689,-,-,-32.74167252,-60.73825073,33.29999924,3,7
Tue Apr 16 20:54:25 ART 2013,16-abr-2013 20:54:24.543,-60.73825614,-32.74158774,9.25,3.0,41.5,0.8,-1.72657359,-0.31392246,10.83032513,0.03116405,-,-,-,1.17204189,-,-,-,-,0.051599,-,-,-32.74158859,-60.73825455,33.29999924,3,7
Tue Apr 16 20:54:26 ART 2013,16-abr-2013 20:54:25.485,-60.73825207,-32.74150567,9.0,3.0,41.5,0.7,-1.02024806,1.02024806,10.3594408,-0.02104211,-,-,-,1.18115139,-,-,-,-,-0.26144126,-,-,-32.74150467,-60.73825073,32.39999771,3,8
Tue Apr 16 20:54:27 ART 2013,16-abr-2013 20:54:26.487,-60.73825405,-32.74142756,8.310385,3.0,42.599998474121094,1.5,-1.80505419,0.62784493,9.65311527,-0.08413661,-,-,-,1.18981576,-,-,-,-,-0.04498112,-,-,-32.74142838,-60.73825455,29.9173851,3,7
Tue Apr 16 20:54:28 ART 2013,16-abr-2013 20:54:27.487,-60.73825799,-32.74135974,7.017834,3.0,42.599998474121094,359.2,-1.33417046,0.4708837,9.73159599,-0.08480668,-,-,-,1.19734609,-,-,-,-,0.00277928,-,-,-32.74135971,-60.73825836,25.26420212,3,7
Tue Apr 16 20:54:29 ART 2013,16-abr-2013 20:54:28.486,-60.73825405,-32.74129599,6.75,3.0,42.20000076293945,1.2,-1.64809287,0.07848062,10.98728657,0.04532349,-,-,-,1.20442557,-,-,-,-,0.13295393,-,-,-32.74129486,-60.73825455,24.29999924,3,6
Tue Apr 16 20:54:30 ART 2013,16-abr-2013 20:54:29.720,-60.73824608,-32.74124054,6.75,3.0,42.20000076293945,0.8,-3.37466645,0.39240307,7.53413916,-0.24476445,-,-,-,1.21062016,-,-,-,-,-0.05022628,-,-,-32.74124146,-60.73824692,24.29999924,3,7
Tue Apr 16 20:54:31 ART 2013,16-abr-2013 20:54:30.502,-60.73824418,-32.74117781,7.267221,3.0,42.20000076293945,1.5,-3.13922453,1.41265106,8.08350372,-0.19162947,-,-,-,1.21757925,-,-,3.67733693,-,-0.02507029,-,-,-32.74117661,-60.7382431,26.16199493,3,9
Tue Apr 16 20:54:32 ART 2013,16-abr-2013 20:54:31.560,-60.73824029,-32.74111159,7.7661123,3.0,42.400001525878906,1.3,-2.98226333,1.56961226,8.94678974,-0.11267966,-,-,-,1.22493207,-,-,7.25949287,-,-0.09703074,-,-,-32.74111176,-60.73823929,27.958004,3,8
Tue Apr 16 20:54:33 ART 2013,16-abr-2013 20:54:32.542,-60.73824262,-32.74104088,8.381527,3.0,40.599998474121094,359.9,-2.74682164,-0.07848062,7.69110012,-0.25469881,-,-,-,1.23277688,-,-,9.24927807,-,-0.03043896,-,-,-32.74103928,-60.7382431,30.17349625,3,6
Tue Apr 16 20:54:34 ART 2013,16-abr-2013 20:54:33.488,-60.73823723,-32.74097073,8.0,3.0,39.599998474121094,0.8,4.78731775,2.19745731,13.42018509,0.38237464,-,-,-,1.24057293,-,-,-,-,0.47012031,-,-,-32.74097061,-60.73823547,28.79999924,3,6
Tue Apr 16 20:54:35 ART 2013,16-abr-2013 20:54:34.483,-60.73823604,-32.74089702,8.0,3.0,39.70000076293945,0.8,4.39491463,3.68858886,5.49364328,-0.27749652,-,-,-,1.24874806,-,-,-,-,-0.18997633,-,-,-32.74089813,-60.73823547,28.79999924,3,6
Tue Apr 16 20:54:36 ART 2013,16-abr-2013 20:54:35.476,-60.73824157,-32.74082245,7.75,3.0,40.20000076293945,0.4,0.86328679,6.90629435,6.7493329,-0.09895247,-,-,-,1.25703406,-,-,-,-,-0.01137127,-,-,-32.74082184,-60.7382431,27.89999962,3,8
Tue Apr 16 20:54:37 ART 2013,16-abr-2013 20:54:36.469,-60.73823294,-32.74075628,6.519202,3.0,40.79999923706055,2.9,3.37466645,8.08350372,7.84806156,0.11164534,-,-,-,1.26441669,-,-,-,-,0.19929843,-,-,-32.74075699,-60.73823166,23.46912766,3,8
Tue Apr 16 20:54:38 ART 2013,16-abr-2013 20:54:37.470,-60.73823612,-32.74069304,6.75,3.0,40.900001525878906,359.4,4.63035631,-6.90629435,7.37717772,0.04586017,-,-,-,1.27143633,-,-,-,-,0.47761604,-,-,-32.74069214,-60.73823547,24.29999924,3,9
Tue Apr 16 20:54:39 ART 2013,16-abr-2013 20:54:38.468,-60.73824091,-32.74062424,7.1589108,3.0,42.400001525878906,354.1,0.31392246,2.74682164,10.04551888,-0.02516186,-,-,-,1.27907944,-,-,4.3032589,-,0.04325269,-,-,-32.74062347,-60.73823929,25.77207756,3,8
Tue Apr 16 20:54:40 ART 2013,16-abr-2013 20:54:39.468,-60.73824324,-32.74054957,7.017834,3.0,42.900001525878906,359.3,-0.39240307,2.35441852,7.45565844,-0.28923982,-,-,-,1.28736317,-,-,-,-,0.10927523,-,-,-32.74055099,-60.7382431,25.26420212,3,8
Tue Apr 16 20:54:41 ART 2013,16-abr-2013 20:54:40.472,-60.73824463,-32.74048968,7.0,3.0,43.099998474121094,0.2,0.07848062,3.37466645,9.26071262,-0.082479,-,-,-,1.29400623,-,-,-,-,0.05794407,-,-,-32.74048996,-60.7382431,25.19999886,3,9
Tue Apr 16 20:54:42 ART 2013,16-abr-2013 20:54:41.468,-60.7382351,-32.74041606,6.768493,3.0,44.29999923706055,358.9,-0.39240307,3.37466645,9.81007671,-0.028965,-,-,-,1.30221939,-,-,-,-,0.05864005,-,-,-32.74041748,-60.73823547,24.36657524,3,9
Tue Apr 16 20:54:43 ART 2013,16-abr-2013 20:54:42.472,-60.738228,-32.74034543,8.062258,3.0,43.5,2.1,-1.02024806,1.88353479,9.10375118,-0.13389254,-,-,-,1.31008041,-,-,-,-,-0.04632327,-,-,-32.740345,-60.73822784,29.02412796,3,9
Tue Apr 16 20:54:44 ART 2013,16-abr-2013 20:54:43.469,-60.73822613,-32.74027409,7.7661123,3.0,43.099998474121094,3.4,-0.23544185,2.432899,9.26071262,-0.11090815,-,-,-,1.317994,-,-,7.34256697,-,-0.02333103,-,-,-32.74027252,-60.73822784,27.958004,3,9
Tue Apr 16 20:54:45 ART 2013,16-abr-2013 20:54:44.469,-60.73822077,-32.74021502,7.25,3.0,42.900001525878906,3.7,-0.54936433,2.82530212,9.02527046,-0.12158602,-,-,-,1.3245641,-,-,-,-,0.00239609,-,-,-32.7402153,-60.73822021,26.09999847,3,9
Tue Apr 16 20:54:46 ART 2013,16-abr-2013 20:54:45.487,-60.73821714,-32.74014997,6.75,3.0,42.29999923706055,1.1,-0.15696123,3.53162766,8.86830997,-0.11405969,-,-,-,1.33178616,-,-,-,-,-0.08803239,-,-,-32.74015045,-60.7382164,24.29999924,3,9
Tue Apr 16 20:54:47 ART 2013,16-abr-2013 20:54:46.467,-60.73821364,-32.74008635,6.75,3.0,41.900001525878906,0.8,-0.39240307,2.98226333,7.22021675,-0.28992182,-,-,-,1.33884919,-,-,-,-,-0.20240588,-,-,-32.7400856,-60.73821259,24.29999924,3,9
Tue Apr 16 20:54:48 ART 2013,16-abr-2013 20:54:47.631,-60.73820709,-32.74002175,7.25,3.0,42.5,0.6,-0.54936433,3.45314717,9.02527046,-0.10060525,-,-,-,1.34603953,-,-,-,-,0.15982576,-,-,-32.74002075,-60.73820877,26.09999847,3,8
Tue Apr 16 20:54:49 ART 2013,16-abr-2013 20:54:48.514,-60.73820647,-32.73995175,8.0,3.0,41.599998474121094,1.4,-0.07848062,3.37466645,7.29869699,-0.26752019,-,-,-,1.35380268,-,-,8.83912849,-,-0.17999656,-,-,-32.73995209,-60.73820496,28.79999924,3,8
Tue Apr 16 20:54:50 ART 2013,16-abr-2013 20:54:49.475,-60.73820188,-32.73987646,8.25,3.0,41.400001525878906,1.5,0.39240307,2.98226333,9.33919334,-0.08707571,-,-,-,1.36216342,-,-,-,-,0.06039298,-,-,-32.73987579,-60.73820114,29.69999886,3,8
Tue Apr 16 20:54:51 ART 2013,16-abr-2013 20:54:50.491,-60.73820567,-32.73979618,9.5,3.0,41.20000076293945,1.8,-0.70632553,1.64809287,13.96954918,0.34845006,-,-,-,1.3710736,-,-,13.33669281,-,0.43618411,-,-,-32.73979568,-60.73820496,34.20000076,3,8
Tue Apr 16 20:54:52 ART 2013,16-abr-2013 20:54:51.567,-60.73820832,-32.73971737,9.0,3.0,40.400001525878906,0.8,-0.31392246,1.72657359,8.63286781,-0.18923879,-,-,-,1.37981713,-,-,-,-,0.21273381,-,-,-32.73971558,-60.73820877,32.39999771,3,9
Tue Apr 16 20:54:53 ART 2013,16-abr-2013 20:54:52.542,-60.73820702,-32.7396362,8.5,3.0,39.900001525878906,0.8,-2.432899,3.13922453,7.53413916,-0.21906167,-,-,-,1.38881969,-,-,-,-,-0.08971936,-,-,-32.73963547,-60.73820877,30.59999847,3,9
